comments,label
연예인도 사람이다사회적 문제에 대하여 당당하게 말할 수 있다당시 미국산 소고기 체결은 갑자기 불합리하게 미국쪽으로 기울어졌고 국민의 한사람으로 그런 글도 올릴수 있다온국민이 나와 촛불을 들었다그래서 이후 보완되어 다시 체결이 이루어졌고광우병은 그렇게 빨리 안나타날수도치매로 죽어도 광우병인지도 모르고 그동안 자신이 불이익 감수하고 사회적으로 목소리 낸 연예인들에게 미안한 맘 갖고 살자,1
김가연처럼 악플러들 싹 고소해버리지 왜 참는거지? 그래야 아가리싸물고 봐달라고 질질 짤텐데..,2
니들 세금으로 장난쳐서 감옥가게 될 명박이 근혜가 문제가 아니라청산가리만 댓글로 치고 있는 니들이 사회악이다,1
누구나 한마디 할수 있고 그말이 실수일수도 있지만 공인이라고 욕먹는건 좀 아닌듯하네요 연예인도 똑같은 사람립니다.,0
진즉에 나왔어야죠.홧팅합시다!!!!,0
왜 조롱당해야하는건지 미국산소고기 반대한게어때서??? 난이명박 한짓때문에 미국산소고기 아무리 헐값이라도 쳐다도안봄,2
그 10년의 시간...누가 보상을 해줘야하나... 그 동안 돈 벌었으면 건물 하나 세우고도 남았을 텐데...명박이 사재를 털어야하나.,2
"얘는 벗은 몸매, 정말 예쁜데 잘 안 벗는다.",1
몸매 ㅎㄷㄷ한 언니 화이팅,0
새해라도 못된것들은 못됐구나 ^^뭐하는 ㄴ ㄴ들일꼬,1
화이팅하시고 방송많이하세요 이제부터 대길이에요ㅎ~~,0
닭그네 때문에 눈치보고 주눅들었던 대구갱북 2-30대 릴베충 얼라들하고 50대이상 대구갱북 틀딱 닭사모들 힘들 내거라. 오늘 그린일베님이 니들 힘내라고 릴베충 최상급 미끼 김규리 기사를 던지노라.,2
김규리씨 당당하다면 이제 대중 앞에 나와서 활발히 활동하면서 본인의 능력을 제대로 발휘해주세요. 그래야 곱지않게 보던 대중들도 당신의 능력을 인정해주지요. 정권도 바꼈고 이젠 나라탓 누구탓도 아닌 스스로가 활발한 활동을 해서 악플을 이겨내야 할 때라고 생각됩니다. 솔직히 좋아하는 배우는 아니지만 악플들이 많아 안타깝네요.,0
김규리가 뭔 작품을 많이 해. 그나마 나온 영화들은 저예산 영화들인데. 아직도 벌레들 우글 우글,2
응원합니다~!,0
댓글 다는사람들이 다 비슷하네아직도 알바가있는듯붙여넣기왜함일베 아직도활동하냐,2
꽃길만 걸으세요,0
데뷔초에 연기도 열심히하고 끼도많은거 같앗는데 크게 못뜬케이스.. 2018년 부터는 대박나세요~~ 좋은일도 많이 하시구요,0
혜안이 빛나는 분...광우병으로 EU에서 2명 죽어서 유럽에선 미국소 금지를 20년까지 함..,0
힘내세요 그 동안 악플들로 많이 상처 받으셨단 것 압니다. 그런 말들 듣지도 말고 읽지도 말라고 말씀드리긴 힘들겠지만 그래도 상처 안 받으시길 바래요. 항상 응원하는 사람도 많습니다. 힘내시고 앞으로의 행보도 기대하겠습니다.,0
김규리(김민선) 난 얘가 진짜 예쁘다고 생각함. 그래서 미인도 엑기스 저장해놓고 생각날 때마다 봄.,1
댓글 너무 심하다ㄷㄷ,0
닭대가리정부 시절에 블랙리스트 올라감요,2
일베충 좌표찍고 가두리 양식중.. 대구 경북 일베충 풍어로돠~,2
얼마전에 남편 죽은애 아닌가?,0
네이버에는 아직까지 일베놈들이 많은가보다...,2
굳건히 이겨내시길 바랍니다. 대중의 뇌리에 각인된 것들이 사라지게 하려면 많은 노력이 필요한거 같습니다. 그것이 알고싶다에서 심경 말씀하실때 저도 울컥했네요. 다는 아니여도 그 마음을 어느정도 공감할 수 있었습니다. 좋은 활동으로 다시 도약하시길 바랍니다.,0
이참에 양악이랑 가슴도 하자,1
아주 대형공사 하나보네 가슴도좀 키워,1
성형 밑밥ㅋ,1
"울랄라 임윤태는 암걸리고도 무대섰는데, 하니 덕분에 연금받으면서 일두안하네;;",1
감상선 죽을병도 아닌데 질질끄는 이유는?,1
흉터 남길,1
갑상선 가지고 너무 호들갑아닌지.. 요즘은 3~4일이면 퇴원합니다.,1
하니혼자 뼈빠지게 일하면 뭐함. 다른멤버들은 질투나하고 안 도와주는데,1
와 갑상선에 문제있으면 눈알 튀어나온다는데 한번 보고싶네 국내최초 눈알튀어나온 아이돌 눈알돌 솔지,2
노래땡기다 눈알 튀어나오면 그것또한 명장면이긴 명장명이겠다카이,1
성형 엄청나네,1
성형 개꿀 ㅋㅋ,1
핑계고 그냥 성형수술 받는거네 으이구,1
솔지도 이재33살시다되간다 ㅅ,1
지금 눈알 튀어나온 상태인거임?,1
돼지됐네,1
성형수술 또 햇냐,1
사각턱 수술도 해야 할듯,1
"갑상선은 암도 감기급 취급인데, 암조차 아니면서 아픈척 ㄷㄷㄷㄷㄷ",1
요즘은 성형을 이런식으로 핑계대고하네,1
술 좀 끊어라 말 술 마시는 사람 치고 몸에 이상 안 생기는 사람 못 봤다,1
"이젠 대놓고 성형홍보를 하고 있네,,, 가수가 근사한곡으로 자신을 소개해야지,,, 낯짝개조가 이슈가 되다니,,, 그나저나 이쁜이 수술은? ㅋㅋㅋㅋ",1
99%성형물...이죠...과거 사진보면 경악을 하십니다,2
은퇴각,0
안궁금 ~<,0
저런 성형수술도 잇엇나 얼마나 뜯어고치길래 이름이 거창해,1
89년생 실화냐 ㅋㅋㅋㅋㅋㅋ 그것도 빠른 ㅋㅋㅋㅋㅋ 빠른이라서 올해 31살 푸풉 ㅋㅋㅋㅋ 2~3년 전부터 기본 90년대 후반생부터 00년대생 여자애들도 쏟아져 나오는 판국에 이젠 나이 격차도 눈치 보일 테고 양심적으로 아이돌 자격 박탈감 아니냐 ㅋ 걍 솔로 활동 해라.,2
술좀 줄이고 건강생각했으면 좋겠습니다.,0
걸그룹 원탑 트와이스,0
수술하는김에 쌍커풀수술도하겠구만,1
진짜 못생기긴했다..술집가면 저런언니들많은데..,1
쌍수도 같이하는거아녀?,
담배좀 그만펴,1
성형만은 하지마라 성형만은,1
솔로해라 왜 시궁창에 들어가냐,1
여보...아프지마~수술 잘받고 건강회복 잘하고^^언능 이뿐얼굴로 좋은노래 마니마니 들려줘,0
라면에 밥 말아 먹고 잤냐? ㅋㅋㅋㅋㅋ,1
성형인가요,1
병으로 쉬는데 얼굴은 꾸준히 손보는거같은데...,1
일본방사능에 피폭된건가..원인이뭐죠,1
건강이 최고지 이참에 은퇴,1
EXID 팬 다떨어져나간거 실화?,1
안면감압술은 없나? 많이 빵빵한데,1
성형부작용입니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ얼굴바라 부자연스러운 모습 ㅡㅡ..,1
"솔지는 언론에 나오는 기사와 방송에서 본인이 말하는 것 등등 모두 따져보면 감성팔이 진짜 오지게 하는거 같다... 댁 삶이 어떻게 나와서 불쌍한척, 피해자코스프레 좀 적당히 했으면",1
안구돌출이면 막 한무씨처럼 그런게되나요? 더튀어나오려나,1
얘는매번아픈거밖에안나오냐 접던가하지 하참,1
김숙도 안와감압술 수술좀 받아야겠더라..,0
그만하자..,0
솔지 누나 34살 맞죠?,0
임원희닮음,0
군대 선임이 병장 때 갑상선 암으로 의가전역 했는데..그 사람도 눈이 막 튀어나올 것 같았음,0
솔지 솔비 솔빈 솔라 솔찬희 헷갈리네.,1
술은 좀 줄이자 음주랑 흡연은 만병의 근원이다,0
트둥이들 2018년도도 힘차게 샤샤샤 하장 ♥,0
안와감압술=아놔 가망없성 2월복귀는 어려울듯.,1
솔지 그러면 일본축구 선수 혼다처럼 안구돌출되는거임??,1
신이 모든걸 빼앗고 노래만줬구나,0
솔지누나 내꺼,0
얘는 턱이 왜이래?,1
많이한듯 살올랐네ㄷㄷ,1
눈 마니 나왓나부다 감압술도 하고 나랑 똑같넹 ㅋㅋㅋ,1
머리긴 임원희,1
헐? 눈 튀어나오는 병도 있나,1
혜린 혼자론 확실히 역부족,1
눈튀어나오는병인데,0
솔지 없으니 재미없다 언넝 완쾌해 삼촌팬의 어명이다,0
방송나와서 술먹는거 자랑하고 할때부터 쎄하더라 건강은 자랑하는거 아니야,0
남자68프로~ 얼평질에 성희롱에 인성들 오지고요~ 여적남들ㅉㅉ 거울좀 봐 제발ㅜ,0
일본 축구대표 혼다도 비슷한증상이었는데..,0
이 그룹은 뭔가 까방권이 있음 ㅋㅋ호감가는데 잘되길 빈당,0
무리하지말고 2월에 복귀 못해도 돼니까 옆집처럼 탈퇴만 하지 말아다오 솔지야~~,0
난 솔비라고 잘몰 읽고 들어왔다 얼굴보고 솔비가 아니라서 성형 많이 한줄 앎...,0
EXID 광팬인데..솔지 없으니 그냥 노래도 안무도 다 밋밋함 솔지없이 나올거면 개인적으로 안나왔으면 싶음~,1
걸그룹활동은 힘든데 솔로로 활동하지...쾌차하시길,0
매일밤때부터 즐겨들었고 역주행후 이제 빛좀 보는가 했는데...운이 없어도 너무없다.,0
메인 사진이 왜케 이상한걸 갔다 박아놧냐 ㅠㅠ,1
어서나오시오~~~,0
별 들어보지도못함 병들 엄청많네,2
임원희 닮긴했당ㅋㅋㅋㅋㅋ 얼른 복귀해주세요~,0
좀 심각하네요...,1
솔지 욕하는 놈들 문재앙 저주나 받아라.,1
언넝복귀바람 4명나올때 안쓰러움,0
원희형 빨리와라,0
EXID 솔지없으니 음악이 영~어여나아서 돌아와요,0
다행이네,0
솔지 조낸 이뿌네...,0
보고싶다 솔지양 건강하게 돌아오세요~,0
이드라마보니 크게한탕해서 깜빵갔다오는것도 괜찮은거같어 살기좋아보이더라고,0
범죄자들 미화 드라마. 드라마 보고 그런소리하라는 소리 하지마. 볼생각없어 돌아가,2
냐영석 찌끄러기 ㅋㅋㅋㅋ 신원호가 갑이네 ㅋㅌㅋㅋㅋ,0
어제 처음봤는데 주인공은 왤케 특혜를 많이 받아요??,1
비현실적.,1
굳이 동성애 코드를 넣었어야했나.. 이제는 동성애를 찬양하는 드라마가 나오겠구만? 저번에 EBS에서 LGBT가 나오더니... 세상이 미쳐돌아가고있네,2
아주 재밋게 보고있고 기다려지는시간 제공해주셔서 감사합니다. 초등학생얘들도 좋아해서 같이보고있는데 욕과 눈을팠다던가 하는 잔인한 내용이 나오면 좀 불편한거 빼고는 만족합니다~,0
헤롱이 귀여운데... 하필이면... 순수에 똥칠한 느낌,0
재밌어서 잘 보고 있긴한데 범죄자 미화가 좀 심한 듯. 다 반전있고 이유있다는. 갈수록 심해집니다.,0
예고편 유대위 머리 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
아~진짜 ㅋㅋㅋㅋ 해롱이 어쩔~~ㅋㅋㅋ,0
해롱이 마약사범에 동성애자엿음? ㅡㅡ,0
해롱이 어제 진지해서 나 깜놀ㅋ 매력터지는 캐릭터야~~ 어제 너무 힘들어해서 펜달~~ 펜달~~하나 주고싶었엉~~~ ㅋㅋ,0
아 못봤는데 야근 야근 이놈의 야근 때문에 아,0
혼자서 있었군여 ㅋㅋ,0
넘 귀욤귀욤 보디가드~~~~,0
재밌어요~~~~,0
잘보고 있습니다~보디가드 우와 멋짐ㅎ~해롱씨는 비숲때랑 어쩜 180도 캐릭터 깜놀~,0
캐릭터 하나하나 살아있는 듯 하네용 본방 사수한 드라마가 몇년만에.. 캬 좋습니답,0
해롱이 분 도깨비때 김고은 난간에서 괴롭히던 놈? 완전 다른분인듯ㅎ 넘 웃기고 연기 잘해요~~^,0
어제 방송보고도 느꼈는데 첫번째 사진 보니..부처님....같다는 생각이...,0
라면은....띤라면,0
너무 재밌어서 행복해요ㅜㅜㅜ 인생드라마ㅠㅠ,0
슬기방 보디가드팀 사랑해요~,0
많을걸 감성을느끼게하는 드라마~ 참 감사한드라마다,0
신원호는 진짜 사람볼줄아나? 응답시리즈에서도 신인들을 무더기로 발굴해내더니...감빵에서도 캐릭터 하나하나가 참..기가 막히다..,0
아주 한회 한회 스토리 너무 짱짱하고캐릭터들 누구하나 빠지지 않고완벽하다 진짜,0
해롱이 넘 웃겨요~ 모두가 주연 맞아요^^,0
요즘은 이런게 좋더라...재벌이나 전문직들이랑 어찌어찌하다 연애하는건솔직히 지겹다...,1
감빵 밖은 위험해,0
택이 아부지 카리스마 뿜뿜,0
역시 한주 기다린 보람이..실망시키지 않아서 감따합니다,0
손에땀을쥐고봤네요~~어찌될까봐ㅋㅋㅋ오늘도잼있겠어용~~~,0
이디와 형이 디켜두께,0
아싸 ~ 오늘도 볼 수 있당 ㅎㅎㅎ,0
헤동아 OOO 도다오면 안된단~~~,0
드라마는 드라마일뿐.현실하고 혼동하지말자.교도소는 학교가 아님.,1
조선마술사 할태는 무서웠는데 여기서 헤롱이 너무 귀여우신듯 ㅋㅋㅋ,0
작가님이 웃음 포인트를 아네 ㅋㅋㅋㅋㅋㅋ 아놔,0
이거보려고 월정액 결제 ~~,0
감빵생활 욘나 대미떠,0
넘나 재밋는것 배우분들 화이팅,0
요즘 해룡이 보는 낙?ㅋㅋㅋ너무 귀요미 ㅋㅋㅋ 해롱이나오는 장면은 다재미있슴 ㅋㅋㅋ저번주 결방으로 멘붕~?,0
나 어제 똘마니 까는 방장 아저씨 카리스마에 개사이다였음!!! 존잼! 꿀잼!!!!!!!,0
대끼 대끼 OOO~~~ㅋㅋ 넘나 웃겼어요!!^^,0
아.. 혀짧아찌 피고인에서 지성편 부장검사..실화냐......,0
해롱보디가드 진짜웃김,0
설마 팽부장 빠지는거 아니겠죠ㅠ,1
이거 너무 재밌다 드라마보는걸 시간낭비라고 핀잔주던 남편이 몰입해서 봄,0
"유대위 빨리 재심으로 잘 되었으면 하는데, 그러면, 드라마에서 못 봐 ㅠㅠ",0
드라마다 드라마로 봐라. 감정개입하지말고!,0
2상 6방 어벤져스 멋짐폭발!!! 나도 헤롱이 귀여움에 한표~♡,0
정말쓰러저요~~^^넘재밌고감동까지!!!!역시최고,0
배우들이 잘한다 느껴지시면 실명 기억해 두셨다가 다른 작품에서도 응원해 주세요. 이름이 잊혀지지 않도록.,0
아이 정말 !아침에 눈이 안뜨지잖아 어제 본방 못봐서 밤늦게 재방 보느라 졸려 졸려 !내가 분명 한시간 봤는디 10분만 본것같아 왤케 빨리 끝나는것이여 ...,0
짱짱짱 넘넘 재미있음ㅎ,0
똘마니가 방사람들의 정을 부러워할듯,0
감빵생활을보면서 이렇게유쾌하고 인간미넘치고 웃으며보게될줄이야 넘재밌어요,0
나쁜놈없는데현실서나쁜놈않은세상,0
박해수 연기ㅠ 특히 눈빛 ㅜㅜ 어제 진짜 지렸다!!,0
유대위미모실화냐,0
김제혁이 여기들어온게 폭행치산데ㅋ빠박이 잘못건드림ㅋㅋㅋ여기 주조연할거없이 캐릭터들 너무잘살림ㅜㅠㅠ,0
아 어제 꿀잼ㅋㅋㅋ,0
해롱이랑 카이스트 좀보여조,0
조마조마하네 김제혁잘못될까봐,0
재밋어죽는줄알앗네,0
볼수록 참 드라마 잘만들었단 소리가 나와요보는 재미도 있고 감동도 있고요즘 이 드라마 기다리며 지내요~^^,0
모두가 주연!!,0
슬빵 시즌2가요~~~~~~~,0
양귀비의 꽃말이 해롱이래~~ㅋㅋㅋㅋㅋ해롱이넘나귀여워~~,0
감독님 시즌2 만들어주시면안될까요?세트장도 걍 버리시기에 넘 아까우시다면서요 please~,0
