,comments,label,token
632,저새킈 는 남자가 쿨하지못하게 매번 모르쇠로ㅉㅉ 스타면 스타답게 해라 어휴,hate,"['관', '종이', '네', '실수', '걸', '딱', '보다', '격하', '게', '짜증', '부리다', '거', '네', '보기', '보다', '성질', '더럽다', '듯', '애', '벽', '똥', '칠하다', '때', '까지', '살', '인간', '이라는', '데', '엄마', '걸다', '말', '애', '엄마', '걸다', '오래전', '죽다', '전남', '친일', '로', '죽', '을', '여자', '로', '보이다']"
633,디스러브는 표절이지,offensive,"['관', '종인', '건', '확실하다']"
634,연애 많이 많이 해서 행복하셈 응원함!!!,none,"['관종', '짓', '또', '시작', '남자친구', '랑', '헤어지다', 'ㅉㅉ']"
635,귀족들 연애에 배아파 죽겠는데 기사다보고 하는말 “관심없어”ㅋㅋㅋ 그럼 속좀 풀리냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,offensive,"['광고', '제대로', '네', '가격', '오르다', '소리', '들리다']"
636,깬다. . ㅋ,offensive,"['광규', '형님', '성', '국', '형', '팬', '이다', '꼭', '전', '해주다']"
637,졷 ㅂ ㅅ들아 c급들 말고 월드스타 mc무현을 파보라고 헬조선에서만 이슈지 딴나라에선 관심을 안갖자나,hate,"['광대', '튀어나오다', '철', '가면', '쓸다', '아줌마', '개', '나', '소나', '솔로', '라고']"
638,군지해라 뽕쟁아,hate,"['광수', '티아라', '화영', '효영', '다', '똑같다', '이름', '다니다', '둘', '만', '피해자', '이다']"
639,듣보가 남자 잘 물어서 톱스타 체험도 해보고 좋구만,hate,"['광수', '한낱', '노리개', '되다', '것', '같다', '마음', '그렇다']"
640,노 노 노란맛 궁금해 운지~,hate,"['경희', '외로', '추', '격전', '강하다', '면모', '보여주다', '에이스', '로', '성장하다', '거', '빼다', '맞다']"
641,소설 쓰는거 같애 ㅋㅋㅋㅋㅋㅋㅋㅋ 그래 사생팬짓거리 하니까 재밋디?? 아 진짜 연애설이고 나발이고 연예인들이 불쌍하다.. 야 사생활 존중 좀 해봐,hate,"['광희', '야', '방탄', '대신', '군대', '년', '만', '더', '가다', '오자', '애국', '거야']"
642,노잼,offensive,"['괜스레', '눈물', '난', '다', '보고', '싶다', '사랑', '볼', '수', '있다', '날', '오다', '기도']"
643,그게뭐? 그런거 캐고다니는게 더 이상해보이네...,offensive,"['괜찮다', '음악', '보답', '힘내다']"
644,ㅈㄴ무섭네 ㅋㅋㅋ,hate,"['괜찮다', '박명수', '그', '자리', '꿰찬다']"
645,저렇게 철저하게 했는데 알아낸 디패도 대단ㅋㅋㅋ 미혼남녀가 연애하는게 나쁜것도 아니고...여튼 행복하세요! 그나저나 예상하고 있어서 그런가 '와 대박!!!'이런 깜놀은 아닌ㅋㅋㅋㅋㅋ,offensive,"['괜찮다', '척', '오', '지구', '요', '팬', '선비', '코스프레', 'ㅎㅎㅎ']"
646,열애설 나면 악플러들이 물어뜯으니까 인정을 안하지 여기도 봐라 여자가 급이낮네 어쩌네 자기 여자친구가 저런 악플에 시달리는데 인정하고 싶겠냐? ㅋㅋ,offensive,"['괜히', '이혼', '게', '아니다', '성', '깔다', '더럽다', '거', '이다']"
647,디스패치는 연예인 사귀는거 취재하듯이 임종석 UAE간거 잠복 취재해봐라.,hate,"['괜찮다', '갑', '상선', '암', '조', '기', '치료', '하', '면', '크다', '걱정', '안', '해도', '되다', '빨리', '완쾌', '다시', '무대', '서기', '파이팅']"
648,몰카수준아님? 범죄아냐?,offensive,"['교통사고', '피해자', '랑', '합의', '형사', '처분', '을', '안', '받다', '게', '아니다', '노엘', '합의금', '후', '주다', '합의', '성사', '원만하다', '되다', '거', '왜', '깔다', '건지다', '모르다', 'ㅋ']"
649,지디가 키코말고 offensive년이상이나 간 여자가 이주연이네~ 역시 엄청 이쁘고 몸매도 예쁘고 성격도 좋아보이던데 그럴만한 여자다.,none,"['교활하다', '놈', '황구라', '치고', '있다']"
650,이주연씨 미즈하라키코랑 분위기가 비슷하네요 두분이서 이쁜사랑하셨음 좋겠네요,none,"['구구단', '따르다', '배우자', '돈', '안', '되다', '손', '절하', '게', '맞다', '김세정', '구구단', '감옥', '에서', '탈출', '하고']"
651,소지섭이랑 지디랑 엮이니까 아주 배아프고 눈꼴시려 죽겠지?ㅎㅋ 냅둬 니네랑 상관없는 일이잖아 ㅋ,offensive,"['구', '구', '절절', '맞다', '말', '만', '자꾸', '시비', '걸', '고', '불만', '인', '사람', '범죄자', '정준영', '지인', '인가', '보다', 'ㅋㅋㅋ']"
652,기자에요 스토커예요?,offensive,"['구', '동', '매라', '인물', '별로', '고', '설정', '자체', '억지', '요', '항상', '똑같다', '표정', '위협', '만']"
653,연예인 집앞에서 스토커처럼 잠복해있다가 카메라로 도촬이나 하는게 기자냐 ? 남의 인생에 기생하는 기생충같은데,hate,"['구', '동', '매', '출연', '순간', '부터', '아쉽다', '안', '보다', '재수', '없다']"
654,"연애를해야 장가를가지,, 부모입장에서보니 이쁘녜!! 이쁜사랑들 하세요^^",none,"['구두', '뭐', '고', '살', '빼다', '수술', '게', '네']"
655,개노잼이네디스패치 폐간해라씹퇴물아,hate,"['구라', '아니다', '그렇다', '이레']"
656,더큰거터뜨릴것ㅊ·럼하더니 고작얘네야?,offensive,"['구리다', '뭔가', '있다', 'ㅋㅋㅋ']"
657,사생활이다!!디스패치 이런것들 맘에 안듦!살짝은 여자가 연상이라는거지 시간이 지나면 음...알게 되겠지.....결말이 어떨찌는,offensive,"['구미호', '때', '연기', '정말']"
658,퇴물 지디 퇴물 디패,hate,"['구씨', '덕', '것', '안', '믿다', '결과', '나오다', '때', '까지', '기다리다']"
659,"연예인들 왜 디스패치를 명예훼손으로 신고안하지...,, 내가 연예인이면 디스패치 어떻게 해서라도 걸고 넘어질듯",offensive,"['구', '짱', '행복하다']"
660,잘어울려....이쁜사랑하고결혼하세요......,offensive,"['구찌', '화보', '촬영', '중', '억', '찍다', '보다', '멋지다']"
661,지디 좀 그만 건들여라 디패 노잼됐다,offensive,"['구하라', '나이', '정도', '면', '어차피', '임신', '힘드다', '나이다', '걱정', '안', '해도', '되다']"
662,이번엔 좀 이쁜애 만나는구나. ^^,none,"['구하라', '남자친구', '엄청나다', '피해자', '지연', '예인', '이라고', '얼굴', '하나', '믿다', '지다', '먼저', '꼬셔놓', '고', 'ㅉㅉ']"
663,사생활침해..ㅋㅋㅋㅋ 소름,offensive,"['구하라', '벌금', '만', '원', '전', '남자친구', '징역', '개월', '집행유예', '년', '성폭력', '예방', '교육', '이수', '시간', '끝']"
664,관심없고 노잼이라면서 굳이 들어와서 기사보고 댓글까지 남겨주네ㅎㅋ 그럼 쓰린속좀 풀리나봐?ㅎㅋ 그럼 지디가 이주연급이랑 사귀지 니네같은 ㅆㅎㅌㅊ나이 3none대랑 사귀냐?ㅎㅋ,hate,"['구하라', '싫다']"
665,이번에 인정할듯.빅뱅이제 보내주자,none,"['구하라', '씨', '온몸', '멍', '들다', '하혈', '데', '최종범', '한테', '상해죄', '적용', '안', '되다', '왜', '구하라', '만', '상해죄', '해당', '인지', '모르다', '일이', '네', '요']"
666,아니 무슨 기사가 이번에도 인정안하나보자. 이런식임? 보복기사임?원한잇음?ㅋㅋㅋㅋㅋ 연예인이면 무조건인정해야하는거임? 그걸가지고 자기네 권력마냥 비아냥대고. 자기들이 몰래 남 뒷꽁무늬 쫒아 따라다니는걸 무슨 당연시하는건모지? 진짜연예인도 못할짓이다. 저렇게 숨기고싶어하는데...,offensive,"['구하라', '처럼', '응원', '받다', '머리', '써다']"
667,팬으로서 지금까지 열애설난거중에 제일좋다!!!! 주연언니 넘 예쁘고 털털하고 좋아요 오빠 행복해야돼ㅠㅜㅠㅜㅠㅠㅠㅠㅠㅠ,none,"['구하라', '팬', '인데', '죠깥', '네', '남자', '새끼', '뒤지다']"
668,니네가 사생이랑 다를게 뭐냐??냅둬라 좀...,offensive,"['구혜선', '동안', '안재현', '마녀사냥', '당하다', '거', '기억나다', '만들다']"
669,별거 아닌거 같은애가 지디사귀니까 눈꼴시려 죽겠지?ㅎㅋ,offensive,"['구혜선', '섹시하다', '않다', '젖꼭지', '이다', '실망']"
670,이상한 사람들이네.... 매니저는 스케쥴 관리만 해주는 사람이 아니다. 연예인 전체적인 이미지관리도 다 신경써야지 . 지디 잘되야 매니저 월급도 올라가는거지... 월급 천 그냥 받냐? 이게 무슨 몸종드립이냐? 하여간...,offensive,"['구혜선', '안재현', '을', '너무', '사랑', '꼭지', '못', '생기다', '게']"
671,그냥 여자가 아깝다~ 뭔가 안어울림~~그냥 지디는.. 돈은 많은데...여자가 옆에서 행복하지 않을듯한 느낌이~이주연정도면 더 성실한 사람 만날수 있울거 같은뎅~~ 쫌 의외임~암튼... 잘 만나시용~,offensive,"['구혜선', '이렇다', '게', '부부', '고', '결혼', '생활', '이야', '보고', '배우다']"
672,지디 열애설이 문제가 아니라 얼굴이 더 문제인듯. 지디 귀엽던 얼굴에 뭘 한건지 ㅜ지난번 콘서트 홍보 영상인가 보고 완전 놀람.ㅜ빅뱅은 이제 안나오려나?넷이서 콘서트 하더만 넷이 할줄은 몰랐네.. 군대가기전 마지막 수익인가? ㅜ,offensive,"['구혜선', '차다', '구질구질하다', 'ㅉㅉㅉ', '마음', '떠나다', '남자', '한테', 'ㅉㅉㅉ']"
673,대체 이번엔 정부에서 또 뭘 숨기려고 ㅉㅉ 작작해라,hate,"['구혜선', '파이팅']"
674,차라리 일본 여자들이 낫네. 뭘 저런 여자를 사귀냐. 안 어울린다.,offensive,"['구혜선', '파이팅', '꽃길', '만', '걷다']"
675,치라리 태연이라 사귀지,offensive,"['구혜선', '힘내다']"
676,일부러 지들이 오버하는거지 노관심,offensive,"['구혜선', '응원', '다', '쉬다', '변심', '안', '재현', '어떻다', '식', '들다', '죗값', '받다', '바라다', '여배우', '여자', '인생', '망치다', '놈', '이다']"
677,파파라치 개무섭네 쟤네도 사생활이 있고 나이도 있는데 사귀던 말던 좀 냅둬,offensive,"['구혜선', '더럽다', '뱀', '같다', '구차', '스런', '휴', '얍', '삽', '년', '바짓가랑이', '붙잡다', '늘어지다', '방법', '차암', '천박하다', 'ㅉㅉ']"
678,사람들 식상하다고 오버하면서 연예인들 욕하는거 봐 극혐,offensive,"['구혜선', '님', '학업', '끝내다', '어떻다', '형태', '로', '든', '활동', '해주다', '재능', '많다', '사람', '인데', '어쩌다', '쓰레기', '만나다', 'ㅠㅠ', '늘', '응원']"
679,제발 냅두자.. 알리지 않을 권리도 저 사람들에게 있는건데 그걸 굳이 알아내려고,offensive,"['구혜선', '추잡', '스럽게', '게', '뭐', '짓', '이냐', '남편', '생매장', '시키다', '다음', '데리', '고', '살', '거', '냐', '너', '죽', '고', '나', '죽다', '고얀', '심', '뽀', '갖다', '여론몰이', '네', '얻다', '게', '뭐', '냐', '눕다', '침', '뱉다', '지지']"
680,이들도 사람이다!!! 그냥 좀 냅둬라!!!! 숨막혀서 살겠니???!!!!,offensive,"['구혜선', '본인', '당당하다', '저렇게', '활동', '안', '재현', '본인', '조용하다', '있다', '게', '아니다', '구리다', '게', '많다', '소속사', '뒤', '숨다', '드라마', '피해', '갈다', '보다', '조용하다', '거', '아니다', '무책임하다', '사람', '이다']"
681,사생활 침해하는거아닌가..,offensive,"['구혜선', '씨', '깔끔하다', '혼', '해주다', '안', '재현', '씨', '이미', '연예계', '은퇴', '이다']"
682,지니는 눈이너무 낮은것같음 만나는 여자마다 뭐랄까 내가 이길것같은 느낌이 듦. 질투가 하나도 안나ㅋㅋ,offensive,"['구혜선', '씨', '미우다', '새', '미리', '양해', '라도', '구', '지누', '무책임하다', '지다', '모르다', '보기', '엔', '얌전하다', '성격', '좋다', '보이드', '만', '완전', '가식', '이다', '봄', '이렇게', '맘대로', '거', '보다', '성질', '더럽다', '거', '같다']"
683,GD 패셔니스타라며? 패션이 뭐 저리 거지같냐. 다리 짧은 것 봐. ㅋㅋ 그리고 저딴 시중 들려고 매니져하나. 매니져가 불쌍하다.,hate,"['구혜선', '씨', '응원', '나쁘다', '소속사', '나쁘다', 'ㅅㄲ', '악플', '달다', '댓글', '알바', '절대', '보다', '말고', '무너지다', '말다', '나쁘다', '것', '천벌', '받다', '거', '예요']"
684,한국여자들도 군대 좀 보내주세요...여자들은 장애인이 아닙니다...언제까지 한국남자들한테 빌붙어 살수없습니다...여자들도 주체적으로 국방의무를 이행할수있게 해주세요...Girls do not need a prince! Me Too,hate,"['구혜선', '씨', '항상', '응원', '지금', '처럼', '아기', '자다', '돌보다', '시구', '요', '믿다', '당신', '을', '힘내다']"
685,지디 눈 별로안높네 그냥 시끄럽고 앵앵대는스타일좋아하는듯 .집에서 자고그담날나와서 제주도가서또3박4일ㅋㅋㅋ ㅋ 여자몸함부로굴리는거보소,hate,"['구혜선', '너무', '내', '양적', '인', '거', '아니다', '용인', '에서', '안', '재현', '주민', '하고도', '술', '말다', '그렇다', '데', '성격', '진짜', '안', '맞다', '듯']"
686,지디야 급떨어지게 이주연이뭐냐..최소아이유급은 만나야지,offensive,"['구혜선', '인스타', '글', '만', '올리다', '준비', '기사', '올라오다', '댓글', '순식간', '달리', '고', '이상하다', '분', '많다', '저', '연예', '소속사', '비리', '국민', '청원', '원하다', '밖에', '나가다', '상', '분들', '많다']"
687,부정할 수 없는 사실은 너네들이 지금 평화롭게 살면서 전장군님 욕이나 하는 댓글질 할 수 있는것도 누가뭐라 그래도 박정희장군님과 전두환장군의 위대한 업적이 있었기 때문에 가능하다,hate,"['구혜선', '제일', '악플러', '아니다', '선처', '안', '재현', '해주다']"
688,박정희대통령의 정신을 이어받아 범죄소탕과 경제발전 이룩한 위대하신 전두환장군님의 은덕을 몰라보고 날뛰었던 저당시 대학생들은 그저 북에 사주받고 데모한다고 보도블록깨고 쇠파이프들고 폭도시위한거 그거는 분명히 언젠가 미래에 깨어있을 후손들로 부터 다시 분명히 제대로 평가받을 날이 올 용서할 수 없는 범죄다,hate,"['국제', '의원', '아', '제발', '일', '해', '라', '당', '정치', '색', '달라', '서', '의견', '충돌', '건', '이해', '수북이', '쌓이다', '있다', '재정', '법안', '하루빨리', '통과', '시키다']"
