,label,token
7625,offensive,"['한혜진', '존', '못', '었', '는데', '얘', '비슷', '그래도', '얘', '머리', '라도', '똑똑', '니깐', '머']"
7626,none,"['한혜진', '씨', '의상', '쫌', '불편', '했', '습니다', 'ㅠㅠ']"
7627,offensive,"['한혜진', '아', '입', '이나', '꼭', '다물', '어라', '바보', '처럼', '야구', '선수', '연애', '결별', '전현무', 'ㅋ', '이구']"
7628,offensive,"['한혜진', '안', '나왔', '으면', '좋', '겠', '어요', '불편', '함']"
7629,offensive,"['한혜진', '디제이', '못하', '무식', '현무', '랑', '진짜', '안', '어울려']"
7630,offensive,"['한혜진', '상', '타', '며', '전현무', '함께', '싶', '다던데', '전현무', '언급', '없', '그나저나', '대상', '김제동', '맞', '나']"
7631,none,"['한혜진', '넘', '아까웠', '애초', '부터', '만나', '말', '았', '어야', '했', '어']"
7632,offensive,"['한혜진', '아까웠', '전현무', '비', '호감', '내리막길', '탄', '것', '같', '던데']"
7633,none,"['한혜진', '편', '개꿀', '잼', '모델', '니까', '가능', '출사', '정말']"
7634,offensive,"['한혜진', '하차', '정답', '일', '개인', '감정', '앞세워', '방송', '안', '죠']"
7635,none,"['한혜진', '한테', '사전', '오케이', '받', '았', '겠', '박나래', '짬', '얼만데', '경솔', '겠', '냐', 'ㅋㅋ']"
7636,none,"['효주', '나오', '영화', '표절', '아님']"
7637,offensive,"['효주', '몰아가', '사람', '필', '모', '보', '오', '세요', '지금', '까지', '쉰', '적', '없', '랑', '무인', '오디션', '봐서', '바로', '또', '미드', '찍', '으러', '갔', '는데', '장난']"
7638,none,"['한효주', '성격', '좋', '기', '던데', '싸', '가지', '무슨', '둘', '어울려요']"
7639,none,"['한효주', '정도', '영화', '주연', '몇', '안', '여배우', '니까', 'ㅎㅎ']"
7640,none,"['할', '너무', '뺐', '는데', '다른', '걸', '건가', '살짝', '다른', '것', '같', '기', 'ㅋㅋ']"
7641,offensive,"['할머니', '연기자', '자주', '보이', '얼굴', '라', '뉴', '페이스', '였', '더라면', '달랐', '것']"
7642,offensive,"['할머니', '나왓', '짝', '경로당', '에서', '찿', '아야', '거', '아', '냠']"
7643,hate,"['할머니', '문제', 'ㅉㅉ지딸이', '왜', '저렇게', '됐', '겠', '어', '그걸', '모르', '손녀', '한테', '까지', '정신', '못', '차리', 'ㅉ']"
7644,hate,"['할배', '분수', '알', '아야지', '어린', '여자', '랑', '기어코', '결혼', 'ㅋㅋ', '여성', '분', '고생길', '훤하', '노']"
7645,hate,"['할', '일', '없', '여자', '꼭', '뚱뚱', '여자', '꼭', '불만', '더라', '너', '빨간', '팬']"
7646,offensive,"['할', '일', '없', '으니', '저', '짓', '바쁘', '저런', '짓', '못', '한다']"
7647,hate,"['함께', '저', '액자', '빨갱이', '신영복', '글씨체', '아닌가', '헐', '긴', '문', '서리', '좌익', '니', '뭐', '그렇', '다구요', '더불', '어', '처음', '처럼', '빨갱이', '즐겨', '쓰', '용어', '글씨체', '그놈', '씨', '니', '뭐']"
7648,none,"['함부로', '그런', '말', '거', '아닌데']"
7649,none,"['함소원', '언니', '너무', '이쁘', '이제', '곧', '이쁜', '아가', '만나', '네요', '순산', '세요']"
7650,offensive,"['함소원', '영악', '그간', '진화', '쥐', '답', '듯이', '한건', '시치미', '뚝', '떼', '있', '다가', '몇', '주전', '주터', '난리', '였', '는데', '고부', '갈등', '물타기', '하네']"
7651,none,"['함소원', '예쁘다', '두', '분', '점점', '닮', '아', '시', '네요']"
7652,none,"['합숙', '도박', '이래서', '무서', '웁', '니다']"
7653,hate,"['항문', '혈관', '그', '사람']"
7654,none,"['항상', '엄마', '밥', '먼저', '아가', '그', '후', '먹이', '세요']"
7655,hate,"['항상', '예쁘', '다고', '생각', '했', '지만', '오늘', '보', '니', '더', '예쁘', '안타까워', '나이', '차이', '많', '남자', '친구', '사귀', '브래지어', '안', '여자', '설리', '있', '나']"
7656,hate,"['항상', '현빈', '씨', '배역', '비슷비슷', '인생', '그저', '먹', '싹', '아지', '없', '무례', '남충', '실장', '님', '이혼', '번', '씩', '바람둥이', '귀신', '같이', '캐스팅', '이번', '캐릭', '또', '남충']"
7657,hate,"['해골', '변했', '는데', '다이어트', '래', 'ㅋ']"
7658,hate,"['해도', '돼', '근데', '걸리', '지만', '말', '너희', '공공재', '라구', '몰래', '들키', '말', '씨씨', '티비', '공개', '사람', '젤', '밉', '난']"
7659,offensive,"['해어', '질', '때']"
7660,offensive,"['해외', '에서', '만나', '기', '로', '해서', '둘', '스파이', '물', '찍', '앉', '았', 'ㅋㅋ']"
7661,offensive,"['해외여행', '니', '좋', '냐']"
7662,offensive,"['해인', '그래도', '인기', '라도', '얻', '었', 'ㅡ', '예진', '님', '똥', '됨']"
7663,none,"['해체', '수순', '당연', '거', '멤버', '알', '았', '든', '몰랐', '든', '그동안', '혜택', '봤', '으니까', '도의', '적', '책임', '에서', '벗어날', '수', '없', '다고', '봄', '당분간', '자숙', '면서', '기다리', '수', '밖에']"
7664,offensive,"['해체', '해야지', '아이즈', '원', '엑스', '원', '둘']"
7665,offensive,"['해', '투', '재미없', '어', '본지', '근', '년', '된', '이제', '교체', '했', '으면']"
7666,none,"['해', '투도', '그만']"
7667,none,"['해피', '엔딩', '기', '엔', '묘하', '슬픈', '엔딩', '기', '묘하', '열린', '결말', '라고', '나', '한데']"
7668,offensive,"['핵', '노', '잼', '뭘', '믿', '프리', '했', '인맥', '캐스팅', '표']"
7669,none,"['핵', '이쁨', '이전', '황정음', '랑', '나왔', '때', '찹쌀떡', '었', '는데', '배역', '이랑', '다시', '그런', '배역', '맡', '았', '으면']"
7670,offensive,"['했', '했', '어', '개', '실망']"
7671,none,"['했', '내', '손모가지', '걸', '한게', '나쁜', '거', '냐', '거짓말', '나쁘']"
7672,hate,"['했', '으면', '했', '다고', '뭘', '숨겨', '나', '서', '전', '보다', '좋', '으면', '된', '거']"
7673,none,"['행복', '사세요']"
7674,none,"['행복', '사', '시', '길', '악', '플', '러', '어디', '있', '죠', '신경', '쓰', '마시', '길']"
7675,none,"['행복', '해', '보이', '근데', '아기', '없', '안타깝']"
7676,none,"['행복', '했', '습니다', '제', '다시', '저', '돌아보', '네요']"
7677,hate,"['행사', '나', '다녀라', 'ㅋㅋ', '싼', '티', '걸']"
7678,offensive,"['허리', '아파서', '총', '못', '쏘', '슬프', '겠']"
7679,offensive,"['허벅다리', '밟히', '강남', '콩가루', '된다']"
7680,none,"['허', '스토리', '왜', '상영', '곳', '찾', '기', '힘든', '가요', '다른', '헐리우드', '영화', '상영관', '많이', '배정', '받', '상영', '일', '긴', '것', '같', '데', '허', '스토리', '벌써', '내리', '없', '네요', '보', '싶', '어요']"
7681,none,"['허안나', '씨', '진짜', '예전', '부터', '예쁘', '다고', '생각', '했', '어요', '축하', '드립니다']"
7682,offensive,"['허언', '증', 'ㅋㅋ', '그럴']"
7683,offensive,"['허재', '사람', '장난', '건가', '운동', '신경', '하나', '없', '어', '와아', '대박', '농구', '키', '크', '나', '봐요']"
7684,none,"['허허', '근데', '진짜', '이쁘', '정유미']"
7685,none,"['헉', '생각', '보다', '엄청', '예뻤', '네요', 'ㅎ']"
7686,none,"['헉', '선생', '님', '아직', '완전', '고급', '지심']"
7687,offensive,"['헉', '완전', '할머니', '됐', 'ㅠㅠㅠ']"
7688,offensive,"['헐', '노안', '우짜', '노']"
7689,none,"['헐', '넘', '이쁘', '성인', '장난', '아닐']"
7690,none,"['헐', '박은혜', '이혼', '했었', '구나']"
7691,hate,"['헐', '반성문', '라니', '키워', '준', '국가', '확실히', '공산당', '맞', '구나', '시켰', '것', '콩', '산당']"
7692,hate,"['헐', '예전', '그', '회사', '안무', '던', 'ㅅ', 'ㅋ', '대표', '거', '야', '그때', '양', 'ㅇ치였는데ㅋㅋ', '거기', '대표', '자살', '회사', '대표', '된', '안무', '가르쳐', '주', 'ㄴ', '이게', '말', '나']"
7693,offensive,"['헐', '오영주', '내일', '녹화', '라', '오늘', '스타', '저렇', '글', '올린', '거', '이미지', '관리', '거', '봐', '여우', '다진', '짴ㅋ']"
7694,none,"['헐', '완전', '애기', '같', '으시']"
7695,none,"['헐', '젊', '나이', '왠']"
7696,offensive,"['헐', '댓글', '뭐', '냐', '딱', '봐도', '박성광', '인성', '드러운', '데', '방송', '라', '참고', '가식', '떠', '거', '안', '보이', '나', '봐']"
7697,none,"['헐', '물론', '아빠', '빽', '무시', '할', '순', '없', '었', '겠', '지만', '난', '티아라', '에서', '보람', '제일', '좋', '아', '했었', '는데']"
7698,offensive,"['헐', '난', '금주', '가수', '왕', '뭐', '이런', '것', '처럼', '이달', '소녀', '뭘', '뽑', '건', '줄', '알', '았', '그룹', '이름', '이달', '소녀', 'ㅋㅋ']"
7699,none,"['헐', '나이', '믿겨', '않']"
7700,none,"['헐', '저', '할머니', '드라마', '에서', '마니', '봤', '는데', '결국', '돌아가', '셨', '구나', 'ㅜㅜㅜ삼가고', '명', '복', '빕', '니']"
7701,none,"['헐', '스토리', '상', '엄청', '연하', '남', '거', '장미희', '남편', '연배', '아닌데']"
7702,none,"['헐', '오', '정말', '대단', '대단', '해', '마음대로', '늘', '그렇', 'ㅎㅎ', '참', '대단', '회사', '야', '소속', '사', '같이', '도와서', '해결', '않', '그대로', '내', '팽', '겨', '쳐', '버리']"
7703,none,"['헐', 'ㅠ차배우님', '뮤지컬', '몇', '번', '본', '적', '있', '는데', '너무', '카리스마', '있', '멋있', '으셨어요', '부디', '이겨', '내', '시', '무대', '로', '다시', '돌아오', '셨', '으면', '좋', '겠', '습니다', 'ㅠ']"
7704,hate,"['헐리', '웃', '갓', '양녀', '경호', '북한', '남자', '같', 'ㅋㅋㅋ', '전생', '나라', '구했', '인형', '같', '외모', 'ㅎ', 'ㄷ', 'ㄷ', '몸매', '아내', 'ㄷ', 'ㄷ', 'ㄷ']"
7705,none,"['헐리', '웃', '스타', '왜', '월드', '라는', '단어', '붙', '는지', '보', '면서', '이해', '똥폼', '오', '잡', '아니', '라', '본인', '이미지', '생각', '안함']"
7706,offensive,"['헤럴드', '기자', '이름', '안', '올리', '더라', '굳이', '명품', '란', '단어', '써야', '하나', '머', '질투', '라도', '나', '거', '처럼', '기사', '쓰', '웃겨']"
7707,offensive,"['헤이', '댇', '아빠', '코리아', '에서', '사긔', '쳤', '얼', '맨']"
7708,none,"['헨리', '너무', '좋', '아요', '나', '혼자', '산다', '에서', '오래오래', '봤', '으면', '좋', '겠', '어요']"
7709,none,"['헨리', '넘', '착하', '순수', '행', 'ㅠㅠ']"
7710,none,"['헨리', '노', '잼']"
7711,offensive,"['헨리', '지한', '할', '때', '나왔', '안', '나왔', '디', '고정', '나오', '것', '아닌데', '빼', '라', '씸', '디', '나와서', '더', '재밌']"
7712,none,"['헨리', '찍', '어서', '독도', '중요', '함', '모르', '는구나', '독도', '방향', '란', '글씨', '나오', '찍', '어야', '상징', '성', '있', '방향', '나왔']"
7713,none,"['헨리', '편', '노', '잼', '황재균', '편', '꿀', '잼']"
7714,hate,"['헬', '조선', '새끼', '인종', '차별', '라고', '왜', '씨부리', '는지', '니', '중국인', '짱깨', '일본인', '원숭이', '라고', '지껄이', '면서', '서양인', '뭐', '라', '할', '줄', '아', '넷', '상', '에서', '입', '터', '거', '뿐', '면전', '앞', '에서', '말', '뒤지', '처맞', '새끼', 'ㅋㅋㅋ']"
7715,hate,"['현명', '대중', '소통', '라기', '보다', '사실', '관', '종짓']"
7716,offensive,"['현무', '야', '결혼', '꼭', '지혜', '로운', '여자', '랑', '해라', '이쁘', '빠진', '것', '밝히', '결혼', '어느', '인생', '선배']"
7717,offensive,"['현무', '야', '앞', '여자', '가려서', '만나', '라']"
7718,offensive,"['현무', '야', '버려']"
7719,none,"['현무', '형', '퐈이팅']"
7720,none,"['현빈', '김주원', '때', '좋', '아', '좋아한', '적', '없', '는데', '나이', '먹', '으니', '더', '깊이', '있', '어', '멋있', '연기', '비주얼', '목소리', '요즘', '대', '배우', '그런', '없', '어']"
7721,none,"['현빈', '눈빛', '너무', '안', '좋']"
7722,none,"['현빈', '부인', '손예진']"
7723,none,"['현빈', '울', '신랑', '이랑', '닮', '거', '같', '애요']"
7724,none,"['현빈', '넘', '모', '멋진', 'ㅇㅎ']"
7725,none,"['현빈', '밝혀', '진', '것', '하나', '없', '는데', '왜', '욕', '먹', '어요', '평상시', '현빈', '저랬', '다면', '같이', '카톡', '하고', '공유', '해요', '단', '톡', '아니', '둘', '카톡', '거', '다른', '공개', '된', '카톡', '보', '니', '다른', '배우', '이름', '언급', '었', '거기', '현빈', '없', '던데요', '밝혀', '진', '것', '뭐', '라', '세요']"
7726,offensive,"['현빈', '부럽', '이쁜', '여자', '후리']"
7727,hate,"['현실', '성', '없', '티비', '보', '그런', '뚱보', '짜리몽땅', '보', '농염', '생각', '할', '남자', '마누라', '하루', '밤', '열', '번', '한다']"
7728,offensive,"['현실', '거미', '한테', '발려', '광탈', '당한', '사람', 'ㅋㅋㅋ', '바지', '왕', '이석훈', '실력', '차', '넘치', '는데', '이런', '애', '승', '라는', '건', '그만큼', '라인업', '쪽팔리', '수준', '라는', '거', '이석훈', '얘', '그렇', '규현', '그렇', '개', '나', '소나', '승', '승', 'ㅋㅋㅋ']"
7729,hate,"['현실', '성형', '여자', '차', '우', '커녕', '김제동', '싫', '어', '합니다']"
7730,none,"['현실', '적', '둘', '유명', '않', '아서', '수입', '불', '안정', '그냥', '헤어지', '해서', '헤어지']"
7731,hate,"['현아', '건', '더리', '마', '라', '큐브', '붕', '신발', '아', '지대', '로', '아티스트', '키우', '못하', '던', '것']"
7732,none,"['현아', '멋지', '말', '러', '뷰']"
7733,hate,"['현아', '응원', '애', '도대체', '뇌', '있', '건지', '회사', '피해', '끼치', '튀', '것', '그', '이상', '그', '이하', '아님', '그냥', '해', '고각', '위자료', '받', '아야', '할', '판']"
7734,none,"['현아', '던', '트리플', '좋', '아요']"
7735,none,"['현아', '이뻐요']"
7736,none,"['현아', '진짜', '보', '기', '싫']"
7737,offensive,"['현아', '눈', '상당히', '낮', '아', 'ㅋ']"
7738,hate,"['현아', '저러', '욕', '엄청', '할', '것', '화사', '니', '멋있', '화사', '보', '스스로', '성', '상품', '화', '나', '혼자', '산다', '에서', '운동회', '때', '바지', '계속', '추켜', '올려', '중요', '부분', '티나', '할', '때', '부터', '알', '아', '봄']"
7739,offensive,"['현아', '필러', '맞', '기', '전', '그나마', '어려', '보이', '이뻤', '는데', '입술', '붕어', '나', '서', '흔한', '성형', '많이', '전형', '적', '얼굴', '됬', 'ㅜ', '얼굴', '둥둥', '떠다닌다', '이쁜', '얼굴', '왜', '손', '됫니', '박봄', '봐라', '나중', '너', '두', '그럴', '수', '있', '어']"
